DURATION,GOAL_DESC,SEASON,DATE_TIME,HOME_TEAM,AWAY_TEAM,STADIUM,POSITION,HEIGHT,WEIGHT,FOOT,GOAL_SCORER,GOAL_SCORER_TEAM_NAME,ASSIST_PLAYER,GOALS,ASSISTS
44,right-footed shot,2016-2017,42864,Juventus,AS Monaco,Allianz Stadium,Defender,172,70,R,Dani Alves,Juventus,N/A,1,0
28,right-footed shot,2016-2017,42711,Real Madrid,Borussia Dortmund,Santiago Bernabéu,Forward,185,81,R,Karim Benzema,Real Madrid,Dani Carvajal,2,1
18,header,2016-2017,42781,Real Madrid,SSC Napoli,Santiago Bernabéu,Forward,185,81,R,Karim Benzema,Real Madrid,Dani Carvajal,1,1
47,right-footed shot,2016-2017,42837,Bayern München,Real Madrid,Allianz Arena,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Dani Carvajal,2,1
20,right-footed shot,2016-2017,42889,Juventus,Real Madrid,Millennium,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Dani Carvajal,2,1
64,bicycle kick,2017-2018,43193,Juventus,Real Madrid,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Dani Carvajal,2,1
87,left-footed shot,2018-2019,43509,AFC Ajax,Real Madrid,Johan Cruijff ArenA,Forward,182,76,L,Marco Asensio,Real Madrid,Dani Carvajal,1,1
81,left-footed shot,2019-2020,43775,Real Madrid,Galatasaray,Santiago Bernabéu,Forward,185,81,R,Karim Benzema,Real Madrid,Dani Carvajal,2,1
71,right-footed shot,2021-2022,44537,RB Leipzig,Manchester City,Red Bull Arena,Forward,185,84,R,André Silva,RB Leipzig,Emil Forsberg,1,1
85,right-footed shot,2016-2017,42676,Legia Warszawa,Real Madrid,Stadion Wojska Polskiego,Midfielder,177,75,R,Mateo Kovačić,Real Madrid,Dani Carvajal,1,1
38,right-footed shot,2020-2021,44174,Paris Saint-Germain,İstanbul Başakşehir,Parc des Princes,Forward,175,68,R,Neymar,Paris Saint-Germain,Kylian Mbappé,3,1
18,left-footed shot,2017-2018,43004,Borussia Dortmund,Real Madrid,Signal Iduna Park,Forward,185,82,L,Gareth Bale,Real Madrid,Dani Carvajal,1,1
21,right-footed shot,2020-2021,44174,Paris Saint-Germain,İstanbul Başakşehir,Parc des Princes,Forward,175,68,R,Neymar,Paris Saint-Germain,Marco Verratti,3,1
44,left-footed shot,2017-2018,43215,Bayern München,Real Madrid,Allianz Arena,Defender,174,75,L,Marcelo,Real Madrid,Dani Carvajal,2,2
44,left-footed shot,2017-2018,43215,Bayern München,Real Madrid,Allianz Arena,Defender,174,75,L,Marcelo,,Dani Carvajal,2,2
9,right-footed shot,2021-2022,44489,Chelsea FC,Malmö FF,Stamford Bridge,Defender,187,78,R,Andreas Christensen,Chelsea FC,Thiago Silva,2,2
9,right-footed shot,2021-2022,44489,Chelsea FC,Malmö FF,Stamford Bridge,Defender,187,78,R,Andreas Christensen,Chelsea FC,Thiago Silva,2,2
53,header,2016-2017,42711,Real Madrid,Borussia Dortmund,Santiago Bernabéu,Forward,185,81,R,Karim Benzema,Real Madrid,James Rodríguez,2,1
54,right-footed shot,2018-2019,43362,SL Benfica,Bayern München,Estádio da Luz,Midfielder,176,70,R,Renato Sanches,Bayern München,James Rodríguez,1,1
63,left-footed shot,2019-2020,43760,Club Brugge KV,Paris Saint-Germain,Jan Breydel Stadion,Forward,181,75,R,Mauro Icardi,Paris Saint-Germain,Kylian Mbappé,2,1
90,header,2016-2017,42627,Real Madrid,Sporting CP,Santiago Bernabéu,Forward,187,82,R,Álvaro Morata,Real Madrid,James Rodríguez,1,1
28,right-footed shot,2017-2018,43215,Bayern München,Real Madrid,Allianz Arena,Midfielder,177,75,R,Joshua Kimmich,Bayern München,James Rodríguez,1,1
60,right-footed shot,2016-2017,42641,PFC Ludogorets Razgrad,Paris Saint-Germain,Vasil Levski,Forward,184,77,R,Edinson Cavani,Paris Saint-Germain,Lucas Moura,2,1
37,header,2017-2018,43074,Bayern München,Paris Saint-Germain,Allianz Arena,Midfielder,181,81,R,Corentin Tolisso,Bayern München,James Rodríguez,2,1
90,left-footed shot,2016-2017,42626,Bayern München,FK Rostov,Allianz Arena,Defender,170,67,L,Juan Bernat,Bayern München,Franck Ribéry,1,1
72,header,2017-2018,43039,Paris Saint-Germain,RSC Anderlecht,Parc des Princes,Defender,182,74,L,Layvin Kurzawa,Paris Saint-Germain,Giovani Lo Celso,3,1
52,left-footed shot,2016-2017,42697,FK Rostov,Bayern München,Olimp – 2,Defender,170,67,L,Juan Bernat,Bayern München,Franck Ribéry,1,1
44,left-footed shot,2018-2019,43375,Olympique Lyon,Shakhtar Donetsk,Groupama Stadium,Forward,176,70,R,Júnior Moraes,Shakhtar Donetsk,Ismaily,2,1
22,left-footed shot,2018-2019,43446,Shakhtar Donetsk,Olympique Lyon,Olimpiyskyi,Forward,176,70,R,Júnior Moraes,Shakhtar Donetsk,Ismaily,1,1
90,right-footed shot,2018-2019,43431,1899 Hoffenheim,Shakhtar Donetsk,PreZero Arena,Forward,172,64,R,Taison,Shakhtar Donetsk,Ismaily,4,2
90,right-footed shot,2018-2019,43431,1899 Hoffenheim,Shakhtar Donetsk,PreZero Arena,Forward,172,64,R,Taison,Shakhtar Donetsk,Ismaily,4,2
90,right-footed shot,2021-2022,44537,FC Porto,Atlético Madrid,Estádio do Dragão,Forward,171,70,R,Ángel Correa,Atlético Madrid,Antoine Griezmann,1,1
73,header,2016-2017,42711,Juventus,Dinamo Zagreb,Allianz Stadium,Defender,190,84,R,Daniele Rugani,Juventus,Miralem Pjanić,1,1
78,right-footed shot,2021-2022,44538,VfL Wolfsburg,Lille OSC,Volkswagen Arena,Midfielder,168,56,R,Angel Gomes,Lille OSC,Jonathan Ikoné,1,2
11,left-footed shot,2021-2022,44538,VfL Wolfsburg,Lille OSC,Volkswagen Arena,Forward,188,81,R,Burak Yılmaz,Lille OSC,Jonathan Ikoné,1,2
28,header,2018-2019,43571,Juventus,AFC Ajax,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Juventus,Miralem Pjanić,1,1
16,left-footed shot,2020-2021,44124,RB Leipzig,İstanbul Başakşehir,Red Bull Arena,Defender,175,69,L,Angeliño,,Kevin Kampl,2,1
56,header,2018-2019,43592,Liverpool FC,FC Barcelona,Anfield,Midfielder,175,69,R,Georginio Wijnaldum,Liverpool FC,Xherdan Shaqiri,2,1
2,right-footed shot,2017-2018,43144,Juventus,Tottenham Hotspur,Allianz Stadium,Forward,186,85,,Gonzalo Higuaín,Juventus,Miralem Pjanić,2,1
31,left-footed shot,2016-2017,42640,Dinamo Zagreb,Juventus,Maksimir,Forward,186,85,,Gonzalo Higuaín,Juventus,Miralem Pjanić,1,1
55,header,2016-2017,42836,Juventus,FC Barcelona,Allianz Stadium,Defender,187,85,L,Giorgio Chiellini,Juventus,Miralem Pjanić,1,1
20,left-footed shot,2020-2021,44124,RB Leipzig,İstanbul Başakşehir,Red Bull Arena,Defender,175,69,L,Angeliño,,Christopher Nkunku,2,1
2,left-footed shot,2020-2021,44173,RB Leipzig,Manchester United,Red Bull Arena,Defender,175,69,L,Angeliño,,Marcel Sabitzer,1,1
42,right-footed shot,2020-2021,44139,RB Leipzig,Paris Saint-Germain,Red Bull Arena,Forward,175,73,R,Christopher Nkunku,RB Leipzig,Angeliño,1,1
46,own goal,2017-2018,43173,Beşiktaş,Bayern München,Vodafone Park,Defender,175,75,R,Gökhan Gönül,Beşiktaş,N/A,1,0
85,penalty,2017-2018,43214,Liverpool FC,AS Roma,Anfield,Midfielder,,,,,,N/A,1,0
86,header,2018-2019,43509,Tottenham Hotspur,Borussia Dortmund,Wembley Stadium,Midfielder,,,,,,N/A,1,0
46,right-footed shot,2017-2018,43221,Real Madrid,Bayern München,Santiago Bernabéu,Forward,185,81,R,Karim Benzema,Real Madrid,N/A,2,0
86,penalty,2018-2019,43536,Juventus,Atlético Madrid,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Juventus,N/A,3,0
18,free kick,2016-2017,42780,Paris Saint-Germain,FC Barcelona,Parc des Princes,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,N/A,2,0
65,left-footed shot,2020-2021,44243,FC Barcelona,Paris Saint-Germain,Spotify Camp Nou,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,N/A,3,0
53,left-footed shot,2020-2021,44243,RB Leipzig,Liverpool FC,Puskás Aréna,Forward,175,73,L,Mo Salah,,N/A,1,0
83,header,2018-2019,43432,PSV Eindhoven,FC Barcelona,Philips Stadion,Forward,188,86,R,Luuk de Jong,PSV Eindhoven,Angeliño,1,1
66,right-footed shot,2020-2021,44167,İstanbul Başakşehir,RB Leipzig,Fatih Terim Stadium,Midfielder,179,72,R,Dani Olmo,RB Leipzig,Angeliño,1,1
13,right-footed shot,2020-2021,44173,RB Leipzig,Manchester United,Red Bull Arena,Midfielder,175,72,R,Amadou Haïdara,RB Leipzig,Angeliño,1,1
33,right-footed shot,2020-2021,44138,Atalanta,Liverpool FC,Gewiss Stadium,Forward,178,70,R,Diogo Jota,Liverpool FC,Joe Gomez,3,1
21,header,2019-2020,43900,RB Leipzig,Tottenham Hotspur,Red Bull Arena,Midfielder,177,76,R,Marcel Sabitzer,RB Leipzig,Angeliño,2,1
54,left-footed shot,2020-2021,44138,Atalanta,Liverpool FC,Gewiss Stadium,Forward,178,70,R,Diogo Jota,Liverpool FC,Sadio Mané,3,1
88,right-footed shot,2019-2020,44056,RB Leipzig,Atlético Madrid,Estádio José Alvalade,Midfielder,175,72,R,Tyler Adams,RB Leipzig,Angeliño,1,1
90,right-footed shot,2019-2020,43761,Lille OSC,Valencia CF,Stade Pierre Mauroy,Forward,175,67,L,Jonathan Ikoné,Lille OSC,Benjamin André,1,1
43,penalty,2019-2020,44050,Juventus,Olympique Lyon,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Juventus,N/A,2,0
43,left-footed shot,2020-2021,44167,İstanbul Başakşehir,RB Leipzig,Fatih Terim Stadium,Defender,187,84,R,Nordi Mukiele,RB Leipzig,Emil Forsberg,1,1
42,right-footed shot,2021-2022,44454,Liverpool FC,AC Milan,Anfield,Forward,185,78,R,Ante Rebić,AC Milan,Rafael Leão,1,1
80,right-footed shot,2021-2022,44615,Atlético Madrid,Manchester United,Wanda Metropolitano,Forward,178,65,R,Anthony Elanga,Manchester United,Bruno Fernandes,1,1
63,left-footed shot,2019-2020,43774,Zenit St. Petersburg,RB Leipzig,Gazprom Arena,Midfielder,177,76,R,Marcel Sabitzer,RB Leipzig,Emil Forsberg,1,1
56,right-footed shot,2021-2022,44537,FC Porto,Atlético Madrid,Estádio do Dragão,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,Thomas Lemar,1,1
20,left-footed shot,2021-2022,44488,Atlético Madrid,Liverpool FC,Wanda Metropolitano,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,Koke,2,1
79,right-footed shot,2017-2018,43004,Borussia Dortmund,Real Madrid,Signal Iduna Park,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Luka Modrić,2,1
90,left-footed shot,2019-2020,43775,Dinamo Zagreb,Shakhtar Donetsk,Maksimir,Midfielder,185,79,R,Arijan Ademi,Dinamo Zagreb,Dani Olmo,1,1
34,left-footed shot,2021-2022,44488,Atlético Madrid,Liverpool FC,Wanda Metropolitano,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,João Félix,2,1
21,right-footed shot,2018-2019,43411,Viktoria Plzeň,Real Madrid,Doosan Arena,Forward,185,81,R,Karim Benzema,Real Madrid,Toni Kroos,2,2
23,header,2018-2019,43411,Viktoria Plzeň,Real Madrid,Doosan Arena,Midfielder,185,84,R,Casemiro,Real Madrid,Toni Kroos,1,2
9,penalty,2019-2020,43809,Olympique Lyon,RB Leipzig,Groupama Stadium,Midfielder,177,76,R,Emil Forsberg,RB Leipzig,Yussuf Poulsen,1,1
69,right-footed shot,2019-2020,43725,SL Benfica,RB Leipzig,Estádio da Luz,Forward,181,75,R,Timo Werner,RB Leipzig,Yussuf Poulsen,2,1
90,left-footed shot,2020-2021,44167,İstanbul Başakşehir,RB Leipzig,Fatih Terim Stadium,Forward,195,94,L,Alexander Sørloth,RB Leipzig,Yussuf Poulsen,1,1
84,left-footed shot,2021-2022,44467,AC Milan,Atlético Madrid,Giuseppe Meazza,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,Renan Lodi,1,1
51,header,2021-2022,44663,Real Madrid,Chelsea FC,Santiago Bernabéu,Defender,190,85,R,Antonio Rüdiger,Chelsea FC,Mason Mount,1,1
13,right-footed shot,2016-2017,42627,FC Porto,FC København,Estádio do Dragão,Midfielder,172,71,R,Otávio,FC Porto,André Silva,1,1
33,header,2019-2020,43740,Lille OSC,Chelsea FC,Stade Pierre Mauroy,Forward,185,78,R,Victor Osimhen,Lille OSC,Jonathan Bamba,1,1
78,left-footed shot,2019-2020,43809,Chelsea FC,Lille OSC,Stamford Bridge,Midfielder,,,,,,Jonathan Bamba,1,1
1,left-footed shot,2020-2021,44138,FC Midtjylland,AFC Ajax,MCH Arena,Forward,172,63,L,Antony,,Dušan Tadić,1,1
77,right-footed shot,2016-2017,42837,Bayern München,Real Madrid,Allianz Arena,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Marco Asensio,2,1
57,left-footed shot,2021-2022,44488,AFC Ajax,Borussia Dortmund,Johan Cruijff ArenA,Forward,172,63,L,Antony,AFC Ajax,Sébastien Haller,1,2
25,left-footed shot,2021-2022,44488,AFC Ajax,Borussia Dortmund,Johan Cruijff ArenA,Defender,180,72,L,Daley Blind,AFC Ajax,Sébastien Haller,1,2
15,right-footed shot,2020-2021,44300,Borussia Dortmund,Manchester City,Signal Iduna Park,Midfielder,186,75,R,Jude Bellingham,,N/A,1,0
36,left-footed shot,2020-2021,44292,Real Madrid,Liverpool FC,Alfredo Di Stéfano,Forward,182,76,L,Marco Asensio,,N/A,1,0
51,left-footed shot,2020-2021,44292,Real Madrid,Liverpool FC,Alfredo Di Stéfano,Forward,175,73,L,Mo Salah,,N/A,1,0
55,penalty,2020-2021,44300,Borussia Dortmund,Manchester City,Signal Iduna Park,Forward,179,67,L,Riyad Mahrez,Manchester City,N/A,1,0
16,penalty,2016-2017,42865,Atlético Madrid,Real Madrid,Vicente Calderón,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,N/A,1,0
68,left-footed shot,2019-2020,44050,Manchester City,Real Madrid,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,N/A,1,0
16,left-footed shot,2018-2019,43571,FC Barcelona,Manchester United,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,N/A,2,0
20,right-footed shot,2018-2019,43571,FC Barcelona,Manchester United,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,N/A,2,0
3,left-footed shot,2021-2022,44539,Atalanta,Villarreal CF,Gewiss Stadium,Forward,178,74,R,Arnaut Danjuma,Villarreal CF,Dani Parejo,2,1
8,left-footed shot,2021-2022,44657,Villarreal CF,Bayern München,Estadio de la Cerámica,Forward,178,74,R,Arnaut Danjuma,Villarreal CF,Dani Parejo,1,1
64,right-footed shot,2016-2017,42889,Juventus,Real Madrid,Millennium,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Luka Modrić,2,1
48,header,2018-2019,43536,Juventus,Atlético Madrid,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Juventus,João Cancelo,3,1
45,header,2018-2019,43565,AFC Ajax,Juventus,Johan Cruijff ArenA,Forward,187,83,,Cristiano Ronaldo,Juventus,João Cancelo,1,1
3,right-footed shot,2017-2018,43193,Juventus,Real Madrid,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Real Madrid,Isco,2,1
29,header,2020-2021,44251,Bor. Mönchengladbach,Manchester City,Puskás Aréna,Midfielder,173,64,L,Bernardo Silva,Manchester City,João Cancelo,1,1
45,penalty,2018-2019,43362,Valencia CF,Juventus,Estadio de Mestalla,Midfielder,178,72,R,Miralem Pjanić,Juventus,João Cancelo,2,1
51,left-footed shot,2021-2022,44539,Atalanta,Villarreal CF,Gewiss Stadium,Forward,178,74,R,Arnaut Danjuma,Villarreal CF,Gerard Moreno,2,1
45,right-footed shot,2019-2020,43775,Real Madrid,Galatasaray,Santiago Bernabéu,Forward,185,81,R,Karim Benzema,Real Madrid,Rodrygo,2,1
49,right-footed shot,2018-2019,43411,Manchester City,Shakhtar Donetsk,Etihad Stadium,Forward,170,69,R,Raheem Sterling,Manchester City,Oleksandr Zinchenko,1,1
73,right-footed shot,2021-2022,44453,Villarreal CF,Atalanta,Estadio de la Cerámica,Forward,178,74,R,Arnaut Danjuma,Villarreal CF,Gerard Moreno,1,1
64,right-footed shot,2020-2021,44314,Paris Saint-Germain,Manchester City,Parc des Princes,Midfielder,181,70,R,Kevin De Bruyne,Manchester City,Oleksandr Zinchenko,1,1
42,left-footed shot,2018-2019,43536,Manchester City,FC FC Schalke 04,Etihad Stadium,Forward,183,80,L,Leroy Sané,Manchester City,Oleksandr Zinchenko,1,1
75,left-footed shot,2018-2019,43586,FC Barcelona,Liverpool FC,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,N/A,2,0
82,free kick,2018-2019,43586,FC Barcelona,Liverpool FC,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,N/A,2,0
46,right-footed shot,2018-2019,43565,AFC Ajax,Juventus,Johan Cruijff ArenA,Forward,175,66,L,David Neres,AFC Ajax,N/A,1,0
81,right-footed shot,2020-2021,44138,Manchester City,Olympiakos Piraeus,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,Kevin De Bruyne,1,2
12,right-footed shot,2020-2021,44138,Manchester City,Olympiakos Piraeus,Etihad Stadium,Forward,184,77,R,Ferrán Torres,Manchester City,Kevin De Bruyne,1,2
76,left-footed shot,2019-2020,43726,Shakhtar Donetsk,Manchester City,Metalist Stadion,Forward,175,68,R,Gabriel Jesus,Manchester City,Kevin De Bruyne,1,1
78,header,2019-2020,43887,Real Madrid,Manchester City,Santiago Bernabéu,Forward,175,68,R,Gabriel Jesus,Manchester City,Kevin De Bruyne,1,1
13,right-footed shot,2017-2018,43025,Manchester City,SSC Napoli,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,Kevin De Bruyne,1,1
69,right-footed shot,2017-2018,43074,Bayern München,Paris Saint-Germain,Allianz Arena,Midfielder,181,81,R,Corentin Tolisso,Bayern München,Kingsley Coman,2,2
8,left-footed shot,2017-2018,43074,Bayern München,Paris Saint-Germain,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,Kingsley Coman,1,2
18,right-footed shot,2020-2021,44131,Olympique Marseille,Manchester City,Vélodrome,Forward,184,77,R,Ferrán Torres,Manchester City,Kevin De Bruyne,1,2
81,right-footed shot,2020-2021,44131,Olympique Marseille,Manchester City,Vélodrome,Forward,170,69,R,Raheem Sterling,Manchester City,Kevin De Bruyne,1,2
58,left-footed shot,2021-2022,44488,Inter,FC Sheriff,Giuseppe Meazza,Midfielder,180,75,R,Arturo Vidal,Inter,Edin Džeko,1,1
71,right-footed shot,2021-2022,44636,Lille OSC,Chelsea FC,Stade Pierre Mauroy,Defender,178,75,R,Azpilicueta,,Mason Mount,1,1
14,header,2017-2018,43144,FC Basel,Manchester City,St. Jakob-Park,Midfielder,180,79,R,İlkay Gündoğan,Manchester City,Kevin De Bruyne,2,1
63,header,2017-2018,42991,Feyenoord,Manchester City,De Kuip,Defender,188,70,R,John Stones,Manchester City,Kevin De Bruyne,2,1
90,right-footed shot,2017-2018,43040,SSC Napoli,Manchester City,Diego Maradona,Forward,170,69,R,Raheem Sterling,Manchester City,Kevin De Bruyne,1,1
55,right-footed shot,2018-2019,43375,Olympique Lyon,Shakhtar Donetsk,Groupama Stadium,Forward,176,70,R,Júnior Moraes,Shakhtar Donetsk,Alan Patrick,2,1
4,right-footed shot,2018-2019,43572,Manchester City,Tottenham Hotspur,Etihad Stadium,Forward,170,69,R,Raheem Sterling,Manchester City,Kevin De Bruyne,2,3
21,left-footed shot,2018-2019,43572,Manchester City,Tottenham Hotspur,Etihad Stadium,Forward,170,69,R,Raheem Sterling,Manchester City,Kevin De Bruyne,2,3
59,right-footed shot,2018-2019,43572,Manchester City,Tottenham Hotspur,Etihad Stadium,Midfielder,,,,,,Kevin De Bruyne,2,3
35,header,2018-2019,43396,Shakhtar Donetsk,Manchester City,Metalist Stadion,Defender,190,87,L,Aymeric Laporte,Manchester City,Kevin De Bruyne,1,1
45,left-footed shot,2016-2017,42697,Bor. Mönchengladbach,Manchester City,Borussia-Park,Midfielder,170,67,L,David Silva,Manchester City,Kevin De Bruyne,1,1
63,left-footed shot,2019-2020,43774,Chelsea FC,AFC Ajax,Stamford Bridge,Defender,178,75,R,Azpilicueta,,Tammy Abraham,1,1
15,right-footed shot,2018-2019,43431,1899 Hoffenheim,Shakhtar Donetsk,PreZero Arena,Forward,172,64,R,Taison,Shakhtar Donetsk,Júnior Moraes,4,2
15,right-footed shot,2018-2019,43431,1899 Hoffenheim,Shakhtar Donetsk,PreZero Arena,Forward,172,64,R,Taison,Shakhtar Donetsk,Júnior Moraes,4,2
35,header,2019-2020,43809,Chelsea FC,Lille OSC,Stamford Bridge,Defender,178,75,R,Azpilicueta,,Emerson,1,1
65,left-footed shot,2020-2021,44251,Bor. Mönchengladbach,Manchester City,Puskás Aréna,Forward,175,68,R,Gabriel Jesus,Manchester City,Bernardo Silva,1,1
8,left-footed shot,2017-2018,43166,Manchester City,FC Basel,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,Bernardo Silva,1,1
84,right-footed shot,2018-2019,43536,Manchester City,FC FC Schalke 04,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,Bernardo Silva,1,1
8,right-footed shot,2016-2017,42809,AS Monaco,Manchester City,Stade Louis II,Forward,178,73,R,Kylian Mbappé,AS Monaco,Bernardo Silva,1,1
75,left-footed shot,2020-2021,44300,Borussia Dortmund,Manchester City,Signal Iduna Park,Midfielder,171,70,L,Phil Foden,Manchester City,Bernardo Silva,1,1
84,left-footed shot,2019-2020,43810,Dinamo Zagreb,Manchester City,Maksimir,Midfielder,171,70,L,Phil Foden,Manchester City,Bernardo Silva,1,1
55,header,2017-2018,42990,Chelsea FC,Qarabağ FK,Stamford Bridge,Defender,178,75,R,Azpilicueta,,Cesc Fàbregas,1,1
90,right-footed shot,2017-2018,43004,Manchester City,Shakhtar Donetsk,Etihad Stadium,Forward,170,69,R,Raheem Sterling,Manchester City,Bernardo Silva,1,1
40,right-footed shot,2016-2017,42662,Paris Saint-Germain,FC Basel,Parc des Princes,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,Edinson Cavani,1,2
90,penalty,2016-2017,42662,Paris Saint-Germain,FC Basel,Parc des Princes,Forward,184,77,R,Edinson Cavani,Paris Saint-Germain,Edinson Cavani,1,2
50,header,2017-2018,43074,Bayern München,Paris Saint-Germain,Allianz Arena,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Edinson Cavani,1,1
40,penalty,2017-2018,42990,Celtic FC,Paris Saint-Germain,Celtic Park,Forward,184,77,R,Edinson Cavani,Paris Saint-Germain,Edinson Cavani,2,1
55,left-footed shot,2016-2017,42780,Paris Saint-Germain,FC Barcelona,Parc des Princes,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,Julian Draxler,2,1
90,left-footed shot,2018-2019,43397,Paris Saint-Germain,SSC Napoli,Parc des Princes,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,Julian Draxler,1,1
12,own goal,2018-2019,43565,Manchester United,FC Barcelona,Old Trafford,Defender,178,75,L,Luke Shaw,Manchester United,N/A,1,0
85,right-footed shot,2020-2021,44243,FC Barcelona,Paris Saint-Germain,Spotify Camp Nou,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Julian Draxler,3,1
45,right-footed shot,2017-2018,43039,Paris Saint-Germain,RSC Anderlecht,Parc des Princes,Forward,175,68,R,Neymar,Paris Saint-Germain,Julian Draxler,1,1
10,right-footed shot,2019-2020,43900,RB Leipzig,Tottenham Hotspur,Red Bull Arena,Midfielder,177,76,R,Marcel Sabitzer,RB Leipzig,Timo Werner,2,1
87,left-footed shot,2018-2019,43617,Tottenham Hotspur,Liverpool FC,Wanda Metropolitano,Forward,185,75,R,Divock Origi,Liverpool FC,Joel Matip,1,1
63,left-footed shot,2020-2021,44320,Manchester City,Paris Saint-Germain,Etihad Stadium,Forward,179,67,L,Riyad Mahrez,Manchester City,Phil Foden,2,1
74,left-footed shot,2021-2022,44677,Manchester City,Real Madrid,Etihad Stadium,Midfielder,173,64,L,Bernardo Silva,Manchester City,Oleksandr Zinchenko,1,1
50,right-footed shot,2019-2020,43810,Dinamo Zagreb,Manchester City,Maksimir,Forward,175,68,R,Gabriel Jesus,Manchester City,Phil Foden,3,1
