DURATION,GOAL_DESC,SEASON,DATE_TIME,HOME_TEAM,AWAY_TEAM,STADIUM,POSITION,HEIGHT,WEIGHT,FOOT,GOAL_SCORER,GOAL_SCORER_TEAM_NAME,ASSIST_PLAYER,GOALS,ASSISTS
54,left-footed shot,2019-2020,"Tuesday, February 25, 2020",Chelsea FC,Bayern München,Stamford Bridge,Forward,176,77,R,Serge Gnabry,Bayern München,Robert Lewandowski,2,2
58,left-footed shot,2021-2022,"Tuesday, December 7, 2021",AFC Ajax,Sporting CP,Johan Cruijff ArenA,Forward,175,66,L,David Neres,AFC Ajax,Perr Schuurs,1,1
53,right-footed shot,2017-2018,"Tuesday, February 20, 2018",Bayern München,Beşiktaş,Allianz Arena,Forward,180,76,R,Kingsley Coman,Bayern München,Robert Lewandowski,1,1
74,right-footed shot,2016-2017,"Tuesday, November 1, 2016",PSV Eindhoven,Bayern München,Philips Stadion,Forward,185,81,R,Robert Lewandowski,Bayern München,David Alaba,2,1
45,left-footed shot,2016-2017,"Tuesday, September 13, 2016",Bayern München,FK Rostov,Allianz Arena,Forward,185,76,R,Thomas Müller,Bayern München,David Alaba,1,1
43,right-footed shot,2017-2018,"Tuesday, February 20, 2018",Bayern München,Beşiktaş,Allianz Arena,Forward,185,76,R,Thomas Müller,Bayern München,David Alaba,2,1
10,right-footed shot,2018-2019,"Wednesday, September 19, 2018",SL Benfica,Bayern München,Estádio da Luz,Forward,185,81,R,Robert Lewandowski,Bayern München,David Alaba,1,1
73,right-footed shot,2020-2021,"Wednesday, March 17, 2021",Bayern München,Lazio Roma,Allianz Arena,Forward,191,90,R,Eric Maxim Choupo-Moting,Bayern München,David Alaba,1,1
21,header,2016-2017,"Wednesday, October 19, 2016",Bayern München,PSV Eindhoven,Allianz Arena,Midfielder,177,75,R,Joshua Kimmich,Bayern München,David Alaba,1,1
77,header,2017-2018,"Tuesday, October 31, 2017",Celtic FC,Bayern München,Celtic Park,Midfielder,192,86,R,Javi Martínez,Bayern München,David Alaba,1,1
90,right-footed shot,2021-2022,"Wednesday, November 3, 2021",Borussia Dortmund,AFC Ajax,Signal Iduna Park,Midfielder,179,70,R,Davy Klaassen,AFC Ajax,Antony,1,3
76,right-footed shot,2018-2019,"Tuesday, November 27, 2018",Bayern München,SL Benfica,Allianz Arena,Forward,170,62,R,Franck Ribéry,Bayern München,David Alaba,1,1
84,,2017-2018,"Wednesday, March 14, 2018",Beşiktaş,Bayern München,Vodafone Park,Midfielder,,,,,#N/A,David Alaba,1,1
55,right-footed shot,2019-2020,"Wednesday, December 11, 2019",Club Brugge KV,Real Madrid,Jan Breydel Stadion,Midfielder,195,77,R,Hans Vanaken,Club Brugge KV,Emmanuel Dennis,1,1
73,right-footed shot,2020-2021,"Wednesday, December 2, 2020",Club Brugge KV,Zenit St. Petersburg,Jan Breydel Stadion,Forward,173,70,R,Noa Lang,Club Brugge KV,Emmanuel Dennis,1,1
117,header,2020-2021,"Tuesday, March 9, 2021",Juventus,FC Porto,Allianz Stadium,Midfielder,191,80,L,Adrien Rabiot,Juventus,Federico Bernardeschi,1,1
86,header,2021-2022,"Wednesday, October 20, 2021",Zenit St. Petersburg,Juventus,Gazprom Arena,Forward,186,75,L,Dejan Kulusevski,Juventus,Mattia De Sciglio,1,1
70,right-footed shot,2021-2022,"Tuesday, November 23, 2021",Dinamo Kiev,Bayern München,Olimpiyskyi,Midfielder,186,72,R,Denys Garmash,#N/A,Viktor Tsygankov,1,1
32,right-footed shot,2018-2019,"Tuesday, September 18, 2018",AS Monaco,Atlético Madrid,Stade Louis II,Forward,188,83,R,Diego Costa,Atlético Madrid,Antoine Griezmann,2,2
13,header,2021-2022,"Wednesday, November 3, 2021",Liverpool FC,Atlético Madrid,Anfield,Forward,178,70,R,Diogo Jota,Liverpool FC,Trent Alexander-Arnold,1,2
54,header,2017-2018,"Tuesday, October 17, 2017",NK Maribor,Liverpool FC,Ljudski vrt,Forward,181,76,R,Roberto Firmino,Liverpool FC,Coutinho,2,1
60,left-footed shot,2019-2020,"Friday, August 7, 2020",Juventus,Olympique Lyon,Allianz Stadium,Forward,187,83,,Cristiano Ronaldo,Juventus,Federico Bernardeschi,2,1
33,right-footed shot,2017-2018,"Wednesday, February 14, 2018",Real Madrid,Paris Saint-Germain,Santiago Bernabéu,Midfielder,191,80,L,Adrien Rabiot,Paris Saint-Germain,Neymar,1,1
3,left-footed shot,2016-2017,"Tuesday, September 13, 2016",FC Barcelona,Celtic FC,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Neymar,3,4
27,left-footed shot,2016-2017,"Tuesday, September 13, 2016",FC Barcelona,Celtic FC,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Neymar,3,4
75,left-footed shot,2016-2017,"Tuesday, September 13, 2016",FC Barcelona,Celtic FC,Spotify Camp Nou,Forward,182,83,R,Luis Suárez,FC Barcelona,Neymar,2,4
55,header,2021-2022,"Tuesday, December 7, 2021",AC Milan,Liverpool FC,Giuseppe Meazza,Forward,185,75,R,Divock Origi,Liverpool FC,,1,11
21,left-footed shot,2016-2017,"Tuesday, November 1, 2016",Manchester City,FC Barcelona,Etihad Stadium,Forward,170,72,L,Lionel Messi,FC Barcelona,Neymar,1,1
24,left-footed shot,2016-2017,"Wednesday, November 23, 2016",Celtic FC,FC Barcelona,Celtic Park,Forward,170,72,L,Lionel Messi,FC Barcelona,Neymar,2,1
50,penalty,2016-2017,"Wednesday, March 8, 2017",FC Barcelona,Paris Saint-Germain,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Neymar,1,3
90,right-footed shot,2016-2017,"Wednesday, March 8, 2017",FC Barcelona,Paris Saint-Germain,Spotify Camp Nou,Midfielder,178,68,R,Sergi Roberto,FC Barcelona,Neymar,2,3
24,left-footed shot,2021-2022,"Tuesday, December 7, 2021",RB Leipzig,Manchester City,Red Bull Arena,Midfielder,186,74,R,Dominik Szoboszlai,RB Leipzig,Konrad Laimer,1,1
42,left-footed shot,2019-2020,"Tuesday, August 18, 2020",RB Leipzig,Paris Saint-Germain,Estádio da Luz,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,Neymar,1,1
90,penalty,2021-2022,"Wednesday, November 3, 2021",RB Leipzig,Paris Saint-Germain,Red Bull Arena,Midfielder,186,74,R,Dominik Szoboszlai,RB Leipzig,,1,7
37,right-footed shot,2021-2022,"Tuesday, September 28, 2021",Borussia Dortmund,Sporting CP,Signal Iduna Park,Forward,179,68,R,Donyell Malen,Borussia Dortmund,Jude Bellingham,1,1
90,left-footed shot,2016-2017,"Tuesday, November 1, 2016",Atlético Madrid,FK Rostov,Vicente Calderón,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,,2,7
74,right-footed shot,2016-2017,"Tuesday, November 1, 2016",Manchester City,FC Barcelona,Etihad Stadium,Midfielder,180,79,R,İlkay Gündoğan,Manchester City,,2,7
34,penalty,2016-2017,"Tuesday, November 1, 2016",PSV Eindhoven,Bayern München,Philips Stadion,Forward,185,81,R,Robert Lewandowski,Bayern München,,2,7
63,right-footed shot,2019-2020,"Wednesday, December 11, 2019",Paris Saint-Germain,Galatasaray,Parc des Princes,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Neymar,1,2
35,right-footed shot,2019-2020,"Wednesday, December 11, 2019",Paris Saint-Germain,Galatasaray,Parc des Princes,Midfielder,174,70,L,Pablo Sarabia,Paris Saint-Germain,Neymar,1,2
83,right-footed shot,2018-2019,"Tuesday, September 18, 2018",Liverpool FC,Paris Saint-Germain,Anfield,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Neymar,1,1
90,right-footed shot,2018-2019,"Tuesday, December 11, 2018",Crvena Zvezda,Paris Saint-Germain,Marakana,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Neymar,1,1
34,right-footed shot,2017-2018,"Tuesday, September 12, 2017",Celtic FC,Paris Saint-Germain,Celtic Park,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Neymar,1,1
90,right-footed shot,2019-2020,"Wednesday, August 12, 2020",Atalanta,Paris Saint-Germain,Estádio da Luz,Defender,183,75,R,Marquinhos,Paris Saint-Germain,Neymar,1,1
28,right-footed shot,2017-2018,"Wednesday, November 22, 2017",Paris Saint-Germain,Celtic FC,Parc des Princes,Forward,184,77,R,Edinson Cavani,Paris Saint-Germain,Neymar,2,1
2,right-footed shot,2017-2018,"Wednesday, September 27, 2017",Paris Saint-Germain,Bayern München,Parc des Princes,Defender,172,70,R,Dani Alves,Paris Saint-Germain,Neymar,1,1
65,right-footed shot,2016-2017,"Wednesday, September 28, 2016",Bor. Mönchengladbach,FC Barcelona,Borussia-Park,Midfielder,,,,,#N/A,Neymar,3,1
90,right-footed shot,2018-2019,"Wednesday, February 20, 2019",FC FC Schalke 04,Manchester City,Veltins-Arena,Forward,170,69,R,Raheem Sterling,Manchester City,Ederson,1,1
65,header,2017-2018,"Tuesday, December 5, 2017",SL Benfica,FC Basel,Estádio da Luz,Forward,182,74,R,Dimitri Oberlin,FC Basel,Manuel Akanji,1,1
19,right-footed shot,2016-2017,"Wednesday, April 12, 2017",Borussia Dortmund,AS Monaco,Signal Iduna Park,Forward,178,73,R,Kylian Mbappé,AS Monaco,Thomas Lemar,2,1
28,left-footed shot,2018-2019,"Wednesday, October 3, 2018",Atlético Madrid,Club Brugge KV,Wanda Metropolitano,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,Thomas Lemar,2,1
29,left-footed shot,2021-2022,"Tuesday, December 7, 2021",Borussia Dortmund,Beşiktaş,Signal Iduna Park,Forward,179,68,R,Donyell Malen,Borussia Dortmund,Jude Bellingham,1,1
77,header,2016-2017,"Wednesday, March 15, 2017",AS Monaco,Manchester City,Stade Louis II,Midfielder,189,77,R,Tiemoué Bakayoko,AS Monaco,Thomas Lemar,1,1
85,right-footed shot,2020-2021,"Tuesday, October 27, 2020",Atlético Madrid,RB Salzburg,Wanda Metropolitano,Forward,181,72,,João Félix,Atlético Madrid,Thomas Lemar,2,1
17,header,2016-2017,"Wednesday, April 19, 2017",AS Monaco,Borussia Dortmund,Stade Louis II,Forward,177,72,R,Radamel Falcao,AS Monaco,Thomas Lemar,1,2
81,right-footed shot,2016-2017,"Wednesday, April 19, 2017",AS Monaco,Borussia Dortmund,Stade Louis II,Forward,180,73,R,Valère Germain,AS Monaco,Thomas Lemar,1,2
10,right-footed shot,2017-2018,"Wednesday, September 13, 2017",Feyenoord,Manchester City,De Kuip,Midfielder,,,,,#N/A,Kyle Walker,3,1
60,left-footed shot,2016-2017,"Tuesday, September 13, 2016",FC Barcelona,Celtic FC,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Luis Suárez,3,1
69,left-footed shot,2016-2017,"Wednesday, October 19, 2016",FC Barcelona,Manchester City,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Luis Suárez,3,1
55,penalty,2016-2017,"Wednesday, November 23, 2016",Celtic FC,FC Barcelona,Celtic Park,Forward,170,72,L,Lionel Messi,FC Barcelona,Luis Suárez,2,1
3,right-footed shot,2017-2018,"Wednesday, March 14, 2018",FC Barcelona,Chelsea FC,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Luis Suárez,2,2
63,left-footed shot,2017-2018,"Wednesday, March 14, 2018",FC Barcelona,Chelsea FC,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Luis Suárez,2,2
45,left-footed shot,2017-2018,"Tuesday, September 12, 2017",FC Barcelona,Juventus,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Luis Suárez,2,1
33,left-footed shot,2019-2020,"Wednesday, November 27, 2019",FC Barcelona,Borussia Dortmund,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Luis Suárez,1,1
23,left-footed shot,2019-2020,"Saturday, August 8, 2020",FC Barcelona,SSC Napoli,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Luis Suárez,1,1
87,right-footed shot,2018-2019,"Tuesday, September 18, 2018",FC Barcelona,PSV Eindhoven,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Luis Suárez,3,1
90,left-footed shot,2021-2022,"Wednesday, November 24, 2021",Sporting CP,Borussia Dortmund,Estádio José Alvalade,Forward,179,68,R,Donyell Malen,Borussia Dortmund,Marco Reus,1,1
72,left-footed shot,2021-2022,"Wednesday, November 3, 2021",Borussia Dortmund,AFC Ajax,Signal Iduna Park,Forward,181,76,L,Dušan Tadić,AFC Ajax,Antony,1,3
90,penalty,2016-2017,"Wednesday, March 8, 2017",FC Barcelona,Paris Saint-Germain,Spotify Camp Nou,Forward,175,68,R,Neymar,FC Barcelona,Luis Suárez,2,1
86,right-footed shot,2019-2020,"Tuesday, December 10, 2019",Inter,FC Barcelona,Giuseppe Meazza,Forward,178,66,R,Ansu Fati,FC Barcelona,Luis Suárez,1,1
18,right-footed shot,2021-2022,"Wednesday, February 23, 2022",SL Benfica,AFC Ajax,Estádio da Luz,Forward,181,76,L,Dušan Tadić,AFC Ajax,Noussair Mazraoui,1,1
19,header,2020-2021,"Wednesday, October 21, 2020",RB Salzburg,Lokomotiv Moskva,Red Bull Arena,Midfielder,,,,,#N/A,Rifat Zhemaletdinov,3,1
54,penalty,2016-2017,"Wednesday, September 28, 2016",SSC Napoli,SL Benfica,Diego Maradona,Forward,186,78,L,Arkadiusz Milik,SSC Napoli,José Callejón,1,1
50,right-footed shot,2020-2021,"Wednesday, October 21, 2020",RB Salzburg,Lokomotiv Moskva,Red Bull Arena,Midfielder,,,,,#N/A,Patson Daka,3,1
38,penalty,2019-2020,"Tuesday, December 10, 2019",SSC Napoli,KRC Genk,Diego Maradona,Forward,186,78,L,Arkadiusz Milik,SSC Napoli,José Callejón,3,1
82,penalty,2019-2020,"Tuesday, September 17, 2019",SSC Napoli,Liverpool FC,Diego Maradona,Forward,169,61,R,Dries Mertens,SSC Napoli,José Callejón,1,1
17,right-footed shot,2019-2020,"Wednesday, October 23, 2019",RB Salzburg,SSC Napoli,Red Bull Arena,Forward,169,61,R,Dries Mertens,SSC Napoli,José Callejón,2,1
30,right-footed shot,2016-2017,"Wednesday, October 19, 2016",SSC Napoli,Beşiktaş,Diego Maradona,Forward,169,61,R,Dries Mertens,SSC Napoli,José Callejón,1,1
90,right-footed shot,2018-2019,"Wednesday, October 3, 2018",SSC Napoli,Liverpool FC,Diego Maradona,Forward,163,59,R,Lorenzo Insigne,SSC Napoli,José Callejón,1,1
71,right-footed shot,2016-2017,"Tuesday, February 21, 2017",Manchester City,AS Monaco,Etihad Stadium,Midfielder,,,,,#N/A,David Silva,3,1
29,right-footed shot,2018-2019,"Wednesday, October 24, 2018",Paris Saint-Germain,SSC Napoli,Parc des Princes,Forward,163,59,R,Lorenzo Insigne,SSC Napoli,José Callejón,1,1
86,header,2016-2017,"Tuesday, February 21, 2017",Bayer Leverkusen,Atlético Madrid,BayArena,Midfielder,,,,,#N/A,Šime Vrsaljko,3,1
84,right-footed shot,2020-2021,"Tuesday, April 6, 2021",Manchester City,Borussia Dortmund,Etihad Stadium,Forward,180,71,R,Marco Reus,Borussia Dortmund,Erling Haaland,1,1
19,right-footed shot,2020-2021,"Wednesday, February 17, 2021",Sevilla FC,Borussia Dortmund,Ramón Sánchez Pizjuán,Midfielder,178,68,R,Mahmoud Dahoud,Borussia Dortmund,Erling Haaland,1,1
24,penalty,2018-2019,"Wednesday, November 7, 2018",Manchester City,Shakhtar Donetsk,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,,3,5
72,penalty,2018-2019,"Wednesday, November 7, 2018",Manchester City,Shakhtar Donetsk,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,,3,5
69,right-footed shot,2019-2020,"Wednesday, November 27, 2019",KRC Genk,RB Salzburg,Cegeka Arena,Forward,177,77,R,Hee-chan Hwang,RB Salzburg,Erling Haaland,1,1
27,penalty,2020-2021,"Tuesday, October 20, 2020",FC Barcelona,Ferencvárosi TC,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Lionel Messi,1,2
89,right-footed shot,2020-2021,"Tuesday, October 20, 2020",FC Barcelona,Ferencvárosi TC,Spotify Camp Nou,Forward,178,67,,Ousmane Dembélé,FC Barcelona,Lionel Messi,1,2
5,penalty,2020-2021,"Wednesday, November 4, 2020",FC Barcelona,Dinamo Kiev,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Lionel Messi,1,1
88,right-footed shot,2016-2017,"Tuesday, September 13, 2016",FC Barcelona,Celtic FC,Spotify Camp Nou,Forward,182,83,R,Luis Suárez,FC Barcelona,Lionel Messi,2,1
1,right-footed shot,2021-2022,"Tuesday, February 22, 2022",Villarreal CF,Juventus,Estadio de la Cerámica,Forward,190,75,L,Dušan Vlahović,Juventus,Danilo,1,1
67,left-footed shot,2019-2020,"Wednesday, November 27, 2019",FC Barcelona,Borussia Dortmund,Spotify Camp Nou,Forward,176,73,L,Antoine Griezmann,FC Barcelona,Lionel Messi,1,2
29,right-footed shot,2019-2020,"Wednesday, November 27, 2019",FC Barcelona,Borussia Dortmund,Spotify Camp Nou,Forward,182,83,R,Luis Suárez,FC Barcelona,Lionel Messi,1,2
84,left-footed shot,2019-2020,"Wednesday, October 2, 2019",FC Barcelona,Inter,Spotify Camp Nou,Forward,182,83,R,Luis Suárez,FC Barcelona,Lionel Messi,2,1
45,penalty,2019-2020,"Saturday, August 8, 2020",FC Barcelona,SSC Napoli,Spotify Camp Nou,Forward,182,83,R,Luis Suárez,FC Barcelona,Lionel Messi,1,1
56,left-footed shot,2021-2022,"Tuesday, November 2, 2021",Atalanta,Manchester United,Gewiss Stadium,Forward,189,88,R,Duván Zapata,Atalanta,José Palomino,1,1
10,right-footed shot,2021-2022,"Tuesday, November 23, 2021",BSC Young Boys,Atalanta,Stadion Wankdorf,Forward,189,88,R,Duván Zapata,Atalanta,Remo Freuler,1,1
86,right-footed shot,2018-2019,"Wednesday, March 13, 2019",FC Barcelona,Olympique Lyon,Spotify Camp Nou,Forward,178,67,,Ousmane Dembélé,FC Barcelona,Lionel Messi,1,2
89,right-footed shot,2016-2017,"Wednesday, October 19, 2016",FC Barcelona,Manchester City,Spotify Camp Nou,Forward,175,68,R,Neymar,FC Barcelona,Lionel Messi,1,1
14,right-footed shot,2020-2021,"Wednesday, October 28, 2020",Juventus,FC Barcelona,Allianz Stadium,Forward,178,67,,Ousmane Dembélé,FC Barcelona,Lionel Messi,1,1
20,right-footed shot,2017-2018,"Wednesday, March 14, 2018",FC Barcelona,Chelsea FC,Spotify Camp Nou,Forward,178,67,,Ousmane Dembélé,FC Barcelona,Lionel Messi,1,1
64,left-footed shot,2017-2018,"Wednesday, October 18, 2017",FC Barcelona,Olympiakos Piraeus,Spotify Camp Nou,Defender,178,74,L,Lucas Digne,FC Barcelona,Lionel Messi,1,1
90,penalty,2020-2021,"Wednesday, October 28, 2020",Juventus,FC Barcelona,Allianz Stadium,Forward,170,72,L,Lionel Messi,FC Barcelona,Ansu Fati,1,1
80,right-footed shot,2021-2022,"Thursday, December 9, 2021",Atalanta,Villarreal CF,Gewiss Stadium,Forward,189,88,R,Duván Zapata,Atalanta,Josip Iličič,1,1
61,right-footed shot,2021-2022,"Wednesday, November 24, 2021",Inter,Shakhtar Donetsk,Giuseppe Meazza,Forward,193,80,R,Edin Džeko,Inter,,2,10
27,penalty,2020-2021,"Tuesday, February 16, 2021",FC Barcelona,Paris Saint-Germain,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Frenkie de Jong,1,1
42,right-footed shot,2020-2021,"Tuesday, October 20, 2020",FC Barcelona,Ferencvárosi TC,Spotify Camp Nou,Forward,178,66,R,Ansu Fati,FC Barcelona,Frenkie de Jong,1,1
37,left-footed shot,2020-2021,"Wednesday, March 10, 2021",Paris Saint-Germain,FC Barcelona,Parc des Princes,Forward,170,72,L,Lionel Messi,FC Barcelona,Pedri,1,1
34,left-footed shot,2021-2022,"Tuesday, October 19, 2021",Inter,FC Sheriff,Giuseppe Meazza,Forward,193,80,R,Edin Džeko,Inter,Arturo Vidal,1,1
67,header,2021-2022,"Wednesday, November 24, 2021",Inter,Shakhtar Donetsk,Giuseppe Meazza,Forward,193,80,R,Edin Džeko,Inter,Ivan Perišić,2,1
77,left-footed shot,2018-2019,"Tuesday, September 18, 2018",FC Barcelona,PSV Eindhoven,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Ivan Rakitić,3,1
72,right-footed shot,2020-2021,"Wednesday, November 4, 2020",Sevilla FC,FK Krasnodar,Ramón Sánchez Pizjuán,Forward,188,73,L,Youssef En-Nesyri,Sevilla FC,Ivan Rakitić,2,1
90,header,2020-2021,"Tuesday, March 9, 2021",Borussia Dortmund,Sevilla FC,Signal Iduna Park,Forward,188,73,L,Youssef En-Nesyri,Sevilla FC,Ivan Rakitić,2,1
57,left-footed shot,2018-2019,"Wednesday, November 28, 2018",SSC Napoli,Crvena Zvezda,Diego Maradona,Forward,173,70,L,El Fardou Ben,#N/A,,1,8
83,left-footed shot,2018-2019,"Wednesday, October 24, 2018",FC Barcelona,Inter,Spotify Camp Nou,Defender,170,68,L,Jordi Alba,FC Barcelona,Ivan Rakitić,1,1
10,header,2019-2020,"Saturday, August 8, 2020",FC Barcelona,SSC Napoli,Spotify Camp Nou,Defender,186,81,L,Clément Lenglet,FC Barcelona,Ivan Rakitić,1,1
90,left-footed shot,2020-2021,"Wednesday, March 17, 2021",Chelsea FC,Atlético Madrid,Stamford Bridge,Defender,176,79,L,Emerson,#N/A,Christian Pulišić,3,3
43,header,2020-2021,"Wednesday, November 4, 2020",İstanbul Başakşehir,Manchester United,Fatih Terim Stadium,Forward,181,76,R,Anthony Martial,Manchester United,Luke Shaw,1,1
90,left-footed shot,2020-2021,"Wednesday, March 17, 2021",Chelsea FC,Atlético Madrid,Stamford Bridge,Defender,176,79,L,Emerson,#N/A,Christian Pulišić,3,3
56,left-footed shot,2018-2019,"Wednesday, October 3, 2018",Tottenham Hotspur,FC Barcelona,Wembley Stadium,Forward,170,72,L,Lionel Messi,FC Barcelona,Jordi Alba,2,3
90,left-footed shot,2018-2019,"Wednesday, October 3, 2018",Tottenham Hotspur,FC Barcelona,Wembley Stadium,Forward,170,72,L,Lionel Messi,FC Barcelona,Jordi Alba,2,3
45,right-footed shot,2021-2022,"Wednesday, November 24, 2021",Club Brugge KV,RB Leipzig,Jan Breydel Stadion,Midfielder,177,76,R,Emil Forsberg,RB Leipzig,Christopher Nkunku,2,1
90,left-footed shot,2020-2021,"Tuesday, November 24, 2020",Dinamo Kiev,FC Barcelona,Olimpiyskyi,Forward,176,73,L,Antoine Griezmann,FC Barcelona,Jordi Alba,1,1
14,back heel,2020-2021,"Wednesday, December 2, 2020",Ferencvárosi TC,FC Barcelona,Groupama Aréna,Forward,176,73,L,Antoine Griezmann,FC Barcelona,Jordi Alba,1,1
57,left-footed shot,2019-2020,"Friday, August 14, 2020",FC Barcelona,Bayern München,Estádio da Luz,Forward,182,83,R,Luis Suárez,FC Barcelona,Jordi Alba,1,1
26,right-footed shot,2018-2019,"Wednesday, May 1, 2019",FC Barcelona,Liverpool FC,Spotify Camp Nou,Forward,182,83,R,Luis Suárez,FC Barcelona,Jordi Alba,1,1
44,penalty,2018-2019,"Wednesday, September 19, 2018",BSC Young Boys,Manchester United,Stadion Wankdorf,Midfielder,191,84,,Paul Pogba,Manchester United,,2,5
17,penalty,2021-2022,"Wednesday, November 24, 2021",Club Brugge KV,RB Leipzig,Jan Breydel Stadion,Midfielder,177,76,R,Emil Forsberg,RB Leipzig,,2,10
